"Year","CH","10","#","High","Artist"
"1995",2,"-",1,40,"Teenage Fanclub"
"1995",2,"-",1,40,"Matt Goss"
"1995",2,"-",1,40,"Whitehead Brothers"
"1995",2,"-",1,40,"Runrig"
"1995",2,"-",1,40,"D'Bora"
"1995",2,"-",1,40,"Queensrÿche"
"1995",1,"-",1,40,"Alysha Warren"
"1995",1,"-",1,40,"D:Ream"
"1995",5,"-",1,41,"Dionne Farris"
"1995",3,"-",1,41,"QFX"
"1995",3,"-",1,41,"Basia"
"1995",3,"-",1,41,"Goldie"
"1995",2,"-",1,41,"Vanessa Williams"
"1995",2,"-",1,41,"Carol Bailey"
"1995",2,"-",1,41,"Scarface ft Ice Cube"
"1995",2,"-",1,41,"Bad Religion"
"1995",2,"-",1,41,"Vanessa-Mae"
"1995",2,"-",1,41,"Portrait"
"1995",2,"-",1,41,"EYC"
"1995",2,"-",1,41,"Skunk Anansie"
"1995",2,"-",1,41,"Hi-Lux"
"1995",2,"-",1,41,"X-Static"
"1995",2,"-",1,41,"Kingmaker"
"1995",2,"-",1,41,"Finn"
"1995",2,"-",1,41,"Northern Uproar"
"1995",2,"-",1,41,"Northern Uproar"
"1995",2,"-",1,41,"Jimmy Somerville"
"1995",1,"-",1,41,"Marc Almond"
"1995",4,"-",2,42,"Lisa Moorish"
"1995",4,"-",1,42,"Michael Ball"
"1995",3,"-",1,42,"Incognito"
"1995",3,"-",1,42,"Backstreet Boys"
"1995",3,"-",1,42,"Kirsty MacColl"
"1995",2,"-",1,42,"Nicki French"
"1995",2,"-",1,42,"C&C Music Factory"
"1995",2,"-",1,42,"Utah Saints"
"1995",2,"-",1,42,"Honeycrack"
"1995",2,"-",1,42,"Roachford"
"1995",2,"-",1,42,"Faith Evans"
"1995",2,"-",1,42,"Morrissey"
"1995",2,"-",1,42,"Raja-Nee"
"1995",2,"-",1,42,"Lovestation"
"1995",2,"-",1,42,"Nomad"
"1995",1,"-",1,42,"Eggs On Legs"
"1995",1,"-",1,42,"Salad"
"1995",2,"-",1,43,"Luther Vandross"
"1995",2,"-",1,43,"Michael Jackson & Janet Jackson"
"1995",2,"-",1,43,"La Bouche"
"1995",2,"-",1,43,"Total ft The Notorious BIG"
"1995",2,"-",1,43,"Pharao"
"1995",2,"-",1,43,"Machine Head"
"1995",2,"-",1,43,"Offspring"
"1995",2,"-",1,43,"Martin Joseph"
"1995",2,"-",1,43,"Eve Gallagher"
"1995",2,"-",1,43,"Rio & Mars"
"1995",2,"-",1,43,"Sphinx"
"1995",2,"-",1,43,"Kim Wilde"
"1995",1,"-",1,43,"2 In A Room"
"1995",1,"-",1,43,"Sheryl Crow"
"1995",3,"-",1,44,"Bruce Springsteen"
"1995",3,"-",1,44,"Dusty Springfield & Daryl Hall"
"1995",3,"-",1,44,"Oasis"
"1995",2,"-",1,44,"Marc Almond"
"1995",2,"-",1,44,"Jon Secada"
"1995",2,"-",1,44,"West End"
"1995",2,"-",1,44,"Annie Lennox ft Paul Simon"
"1995",2,"-",1,44,"MK ft Alana"
"1995",2,"-",1,44,"Masters At Work"
"1995",2,"-",1,44,"Alison Moyet"
"1995",2,"-",1,44,"Praxis ft Kathy Brown"
"1995",2,"-",1,44,"Roxette"
"1995",2,"-",1,44,"Squeeze"
"1995",2,"-",1,44,"Tony De Vit"
"1995",1,"-",1,44,"Reese Project"
"1995",1,"-",1,44,"Elevatorman"
"1995",1,"-",1,44,"Extreme"
"1995",1,"-",1,44,"Sin With Sebastian"
"1995",1,"-",1,44,"Snap! ft Summer"
"1995",3,"-",1,45,"4mandu"
"1995",2,"-",1,45,"John Lee Hooker"
"1995",2,"-",1,45,"Bob Seger & The Silver Bullet Band"
"1995",2,"-",1,45,"Lavinia Jones"
"1995",2,"-",1,45,"Boy George"
"1995",2,"-",1,45,"Dr Dre & Ice Cube"
"1995",2,"-",1,45,"Robert Palmer"
"1995",2,"-",1,45,"E-Rotic"
"1995",2,"-",1,45,"Lisa Loeb & Nine Stories"
"1995",2,"-",1,45,"Dave Clarke"
"1995",2,"-",1,45,"Joe T Vannelli"
"1995",1,"-",1,45,"Bally Sagoo"
"1995",1,"-",1,45,"Bump"
"1995",3,"-",1,46,"Artemesia"
"1995",2,"-",1,46,"Amy Grant With Vince Gill"
"1995",2,"-",1,46,"Nush"
"1995",2,"-",1,46,"Duke Baysee"
"1995",2,"-",1,46,"Shabba Ranks ft Mykal Rose"
"1995",1,"-",1,46,"Smooth"
"1995",1,"-",1,46,"Ann-Marie Smith"
"1995",1,"-",1,46,"Method Man"
"1995",1,"-",1,46,"Skunk Anansie"
"1995",1,"-",1,46,"Heavy Stereo"
"1995",1,"-",1,46,"Heavy Stereo"
"1995",1,"-",1,46,"Barbara Tucker"
"1995",1,"-",1,46,"Tony Di Bart"
"1995",5,"-",1,47,"Ladysmith Black Mambazo ft PJ Powers"
"1995",2,"-",1,47,"Slamm"
"1995",2,"-",1,47,"Sunscreem"
"1995",2,"-",1,47,"Moist"
"1995",2,"-",1,47,"Liquid"
"1995",2,"-",1,47,"Nick Heyward"
"1995",1,"-",1,47,"Jodie"
"1995",1,"-",1,47,"Sox"
"1995",4,"-",1,48,"Live"
"1995",3,"-",1,48,"20 Fingers ft Roula"
"1995",2,"-",1,48,"Adam Ant"
"1995",2,"-",1,48,"Adiemus"
"1995",2,"-",1,48,"Skid Row"
"1995",2,"-",1,48,"Gary Moore"
"1995",1,"-",1,48,"Live"
"1995",1,"-",1,48,"2 In A Tank"
"1995",1,"-",1,48,"Soundstation"
"1995",1,"-",1,48,"Fever ft Tippa Irie"
"1995",1,"-",1,48,"Kim English"
"1995",2,"-",1,49,"Spearhead"
"1995",2,"-",1,49,"Soundman & Don Lloydie with Elisabeth Troy"
"1995",2,"-",1,49,"Dreadzone"
"1995",2,"-",1,49,"Cut 'N' Move"
"1995",2,"-",1,49,"Dance Floor Virus"
"1995",2,"-",1,49,"Dreadzone"
"1995",2,"-",1,49,"DJ Bobo"
"1995",1,"-",1,49,"Tinman"
"1995",1,"-",1,49,"Menswear"
"1995",1,"-",1,49,"Dan Hartman ft Loleatta Holloway"
"1995",1,"-",1,49,"Monster Magnet"
"1995",1,"-",1,49,"Urban Shakedown ft D BO General"
"1995",1,"-",1,49,"Mr Roy"
"1995",1,"-",1,49,"Aphex Twin"
"1995",3,"-",1,50,"Oasis"
"1995",3,"-",1,50,"Hootie & The Blowfish"
"1995",2,"-",1,50,"Patra"
"1995",2,"-",1,50,"Boy George"
"1995",2,"-",1,50,"Bonnie Raitt ft Bryan Adams"
"1995",2,"-",1,50,"Gary Glitter"
"1995",2,"-",1,50,"Moist"
"1995",1,"-",1,50,"The Osmonds"
"1995",1,"-",1,50,"Space 2000"
"1995",1,"-",1,50,"Coming Out Crew"
"1995",1,"-",1,50,"Salad"
"1995",1,"-",1,50,"Sharon Forrester"
"1995",1,"-",1,50,"Slayer"
"1995",1,"-",1,50,"Circuit"
"1995",1,"-",1,50,"Public Enemy"
"1995",1,"-",1,50,"Garbage"
"1995",1,"-",1,50,"Staxx ft Carol Leeming"
"1995",4,"-",2,51,"Jon Secada ft Shanice"
"1995",4,"-",1,51,"Mike & The Mechanics"
"1995",2,"-",1,51,"Biosphere"
"1995",2,"-",1,51,"Greed ft Ricardo Da Force"
"1995",2,"-",1,51,"Tenor Fly"
"1995",2,"-",1,51,"White Zombie"
"1995",2,"-",1,51,"JPac"
"1995",2,"-",1,51,"The Wannadies"
"1995",2,"-",1,51,"Various Artists"
"1995",2,"-",1,51,"Seal"
"1995",2,"-",1,51,"Seal"
"1995",1,"-",1,51,"EMF"
"1995",1,"-",1,51,"Mary Jane Girls"
"1995",1,"-",1,51,"Sinéad O'Connor"
"1995",1,"-",1,51,"Fire Island"
"1995",1,"-",1,51,"Nolans"
"1995",1,"-",1,51,"Mike Oldfield"
"1995",1,"-",1,51,"TWA"
"1995",1,"-",1,51,"Rampage"
"1995",1,"-",1,51,"Tindersticks"
"1995",1,"-",1,51,"Whipping Boy"
"1995",3,"-",1,52,"Oasis"
"1995",2,"-",1,52,"Oasis"
"1995",2,"-",1,52,"Underworld"
"1995",1,"-",1,52,"Lizzy Mack"
"1995",1,"-",1,52,"Bob Seger & The Silver Bullet Band"
"1995",1,"-",1,52,"Shawn Colvin"
"1995",1,"-",1,52,"Kim English"
"1995",1,"-",1,52,"Soul Asylum"
"1995",1,"-",1,52,"Vanessa Williams"
"1995",3,"-",1,53,"Oasis"
"1995",2,"-",1,53,"Peter Andre"
"1995",2,"-",1,53,"Rhythm Factor"
"1995",2,"-",1,53,"Youssou N'Dour"
"1995",1,"-",1,53,"Bomb The Bass ft Carlton"
"1995",1,"-",1,53,"Morten Harket"
"1995",1,"-",1,53,"Orbital ft Therapy?"
"1995",1,"-",1,53,"Orbital ft Therapy?"
"1995",1,"-",1,53,"Teenage Fanclub"
"1995",1,"-",1,53,"Mack Vibe ft Jacqueline"
"1995",1,"-",1,53,"KD Lang"
"1995",1,"-",1,53,"Whale"
"1995",1,"-",1,53,"Sleazesisters ft Vikki Shepard"
"1995",1,"-",1,53,"Marion"
"1995",1,"-",1,53,"Diva"
"1995",1,"-",1,53,"Loveland ft Rachel McFarlane"
"1995",1,"-",1,53,"E-Type"
"1995",2,"-",1,54,"Lenny Kravitz"
"1995",2,"-",1,54,"Jeff Buckley"
"1995",2,"-",1,54,"Electrafixion"
"1995",2,"-",1,54,"Chupito"
"1995",1,"-",1,54,"Kathy Sledge"
"1995",1,"-",1,54,"Party Faithful"
"1995",1,"-",1,54,"Amos"
"1995",1,"-",1,54,"Craig Mack"
"1995",1,"-",1,54,"Terri Symon"
"1995",1,"-",1,54,"Killing Joke"
"1995",1,"-",1,54,"Scarlet"
"1995",1,"-",1,54,"Van Morrison"
"1995",1,"-",1,54,"Bomb The Bass"
"1995",1,"-",1,54,"740 Boyz"
"1995",1,"-",1,54,"Truce"
"1995",1,"-",1,54,"Backstreet Boys"
"1995",1,"-",1,54,"For Real"
"1995",2,"-",1,55,"Anthony Way"
"1995",2,"-",1,55,"Oui 3"
"1995",2,"-",1,55,"Scarface"
"1995",2,"-",1,55,"Bitty McLean"
"1995",1,"-",1,55,"Nicki French"
"1995",1,"-",1,55,"Beverley Knight"
"1995",1,"-",1,55,"Space Baby"
"1995",1,"-",1,55,"One Tribe ft Roger"
"1995",1,"-",1,55,"Spearhead"
"1995",1,"-",1,55,"dEUS"
"1995",1,"-",1,55,"Londonbeat"
"1995",1,"-",1,55,"Evolution"
"1995",1,"-",1,55,"Spaghetti Surfers"
"1995",1,"-",1,55,"Rednex"
"1995",2,"-",1,56,"Blackstreet"
"1995",2,"-",1,56,"Dreadzone"
"1995",2,"-",1,56,"Newton"
"1995",1,"-",1,56,"Quivver"
"1995",1,"-",1,56,"Mike Scott"
"1995",1,"-",1,56,"Maxx"
"1995",1,"-",1,56,"Rod Stewart"
"1995",1,"-",1,56,"Clubhouse ft Carl"
"1995",1,"-",1,56,"Boy George"
"1995",1,"-",1,56,"Rancid"
"1995",1,"-",1,56,"Blameless"
"1995",1,"-",1,56,"Dance 2 Trance"
"1995",2,"-",1,57,"Pauline Henry"
"1995",2,"-",1,57,"Lippy Lou"
"1995",1,"-",1,57,"Njoi"
"1995",1,"-",1,57,"Ash"
"1995",1,"-",1,57,"Eve Gallagher"
"1995",1,"-",1,57,"Bryan Ferry"
"1995",1,"-",1,57,"Hammer ft Deion Sanders"
"1995",1,"-",1,57,"Outrage"
"1995",1,"-",1,57,"Marion"
"1995",1,"-",1,57,"Terence Trent D'Arby"
"1995",1,"-",1,57,"Curtis Stigers"
"1995",2,"-",1,58,"Kirsty MacColl"
"1995",2,"-",1,58,"PM Dawn"
"1995",2,"-",1,58,"PM Dawn"
"1995",1,"-",1,58,"Real McCoy"
"1995",1,"-",1,58,"Monster Magnet"
"1995",1,"-",1,58,"Captain Hollywood Project"
"1995",1,"-",1,58,"Louchie Lou & Michie One"
"1995",1,"-",1,58,"Aswad"
"1995",1,"-",1,58,"D'Influence"
"1995",1,"-",1,58,"Electrafixion"
"1995",1,"-",1,58,"Hi-Lux"
"1995",1,"-",1,58,"Hi-Lux"
"1995",1,"-",1,58,"Tindersticks"
"1995",1,"-",1,58,"Taylor Dayne"
"1995",1,"-",1,58,"Wayne Marshall"
"1995",1,"-",1,58,"Ronni Simon"
"1995",1,"-",1,58,"Horace Brown"
"1995",2,"-",1,59,"Roy Wood Big Band"
"1995",2,"-",1,59,"Silverchair"
"1995",1,"-",1,59,"Definition Of Sound"
"1995",1,"-",1,59,"Luscious Jackson"
"1995",1,"-",1,59,"Pamela Fernandez"
"1995",1,"-",1,59,"Pamela Fernandez"
"1995",1,"-",1,59,"Red Raw ft 007"
"1995",1,"-",1,59,"Cocteau Twins"
"1995",1,"-",1,59,"Urban Cookie Collective"
"1995",1,"-",1,59,"Swing & Dr Alban"
"1995",1,"-",1,59,"Cocteau Twins"
"1995",1,"-",1,59,"DJ Shadow"
"1995",1,"-",1,60,"Sid Owen & Patsy Palmer"
"1995",1,"-",1,60,"Mike Scott"
"1995",1,"-",1,60,"Swing 52"
"1995",1,"-",1,60,"Credit To The Nation"
"1995",1,"-",1,60,"Paradise Lost"
"1995",1,"-",1,60,"Intastella"
"1995",1,"-",1,60,"Chris De Burgh"
"1995",1,"-",1,60,"Vybe"
"1995",2,"-",1,61,"Lighthouse Family"
"1995",1,"-",1,61,"Earthling"
"1995",1,"-",1,61,"Georgie Porgie"
"1995",1,"-",1,61,"Portrait"
"1995",1,"-",1,61,"Jesus & Mary Chain"
"1995",1,"-",1,61,"Longpigs"
"1995",1,"-",1,61,"Senseless Things"
"1995",1,"-",1,61,"Seb"
"1995",1,"-",1,61,"The Amps"
"1995",1,"-",1,61,"Tri"
"1995",1,"-",1,61,"88.3 ft Lisa May"
"1995",2,"-",1,62,"Dreamhouse"
"1995",2,"-",1,62,"Benz"
"1995",1,"-",1,62,"Uno Clio ft Martine McCutcheon"
"1995",1,"-",1,62,"Smiths"
"1995",1,"-",1,62,"Nuttin' Nyce"
"1995",1,"-",1,62,"CB Milton"
"1995",1,"-",1,62,"Tabernacle"
"1995",1,"-",1,62,"Teenage Fanclub"
"1995",1,"-",1,62,"Terry Hall"
"1995",1,"-",1,62,"Chrissy Ward"
"1995",1,"-",1,62,"Virus"
"1995",1,"-",1,62,"Jaki Graham"
"1995",1,"-",1,63,"Martine Girault"
"1995",1,"-",1,63,"Notorious B.I.G."
"1995",1,"-",1,63,"Fish ft Sam Brown"
"1995",1,"-",1,63,"JTQ ft Alison Limerick"
"1995",1,"-",1,63,"Taylor Dayne"
"1995",1,"-",1,63,"Rappin' 4-Tay"
"1995",2,"-",1,64,"Nick Howard"
"1995",2,"-",1,64,"Tanita Tikaram"
"1995",1,"-",1,64,"Headswim"
"1995",1,"-",1,64,"Toto"
"1995",1,"-",1,64,"Shades Of Love"
"1995",1,"-",1,64,"Hunter ft Ruby Turner"
"1995",1,"-",1,64,"Gravediggaz"
"1995",1,"-",1,64,"Siouxsie & The Banshees"
"1995",1,"-",1,64,"Ned's Atomic Dustbin"
"1995",1,"-",1,64,"Phillip Leo"
"1995",1,"-",1,64,"Peter Andre"
"1995",1,"-",1,64,"Mone"
"1995",2,"-",1,65,"Craig McLachlan & The Culprits"
"1995",1,"-",1,65,"Marco Polo"
"1995",1,"-",1,65,"Cabana"
"1995",1,"-",1,65,"Jimmy Nail"
"1995",1,"-",1,65,"Capercaillie"
"1995",1,"-",1,65,"Van Morrison"
"1995",1,"-",1,65,"Hysterix"
"1995",1,"-",1,65,"Cult"
"1995",1,"-",1,65,"Juliana Hatfield"
"1995",1,"-",1,65,"Bel Canto"
"1995",1,"-",1,65,"Get Ready"
"1995",1,"-",1,66,"Deep Purple"
"1995",1,"-",1,66,"Leviticus"
"1995",1,"-",1,66,"Salad"
"1995",1,"-",1,66,"Paradise Lost"
"1995",1,"-",1,66,"Starving Souls"
"1995",1,"-",1,66,"Mash!"
"1995",1,"-",1,66,"Zhane"
"1995",2,"-",1,67,"Joe Cocker"
"1995",2,"-",1,67,"Maria Rowe"
"1995",1,"-",1,67,"Real Emotion"
"1995",1,"-",1,67,"Dinosaur Jr"
"1995",1,"-",1,67,"Mayte"
"1995",1,"-",1,67,"Nicolette"
"1995",1,"-",1,67,"Urban Cookie Collective"
"1995",1,"-",1,67,"Longpigs"
"1995",1,"-",1,67,"Chaka Demus & Pliers ft Jack Radics & Taxi Gang"
"1995",1,"-",1,67,"Catherine Wheel"
"1995",1,"-",1,68,"Annabella Lwin"
"1995",1,"-",1,68,"Man With No Name"
"1995",1,"-",1,68,"Nuttin' Nyce"
"1995",1,"-",1,68,"Elaine Paige"
"1995",1,"-",1,68,"Shut Up And Dance ft Richie Davis & Professor T"
"1995",1,"-",1,68,"Free Spirit"
"1995",1,"-",1,68,"Veruca Salt"
"1995",1,"-",1,68,"Dear Jon"
"1995",1,"-",1,68,"Dusty Springfield"
"1995",1,"-",1,68,"Urban Cookie Collective"
"1995",1,"-",1,68,"Exotica ft Itsy Foster"
"1995",1,"-",1,68,"Big Country"
"1995",1,"-",1,69,"Jaki Graham"
"1995",1,"-",1,69,"MK ft Alana"
"1995",1,"-",1,69,"Kelly Family"
"1995",1,"-",1,69,"Londonbeat"
"1995",1,"-",1,69,"Time Of The Mumph"
"1995",1,"-",1,69,"Luscious Jackson"
"1995",1,"-",1,69,"Luscious Jackson"
"1995",1,"-",1,69,"Alex Reece"
"1995",1,"-",1,69,"Chante Moore"
"1995",1,"-",1,69,"Chante Moore"
"1995",1,"-",1,69,"Frash"
"1995",1,"-",1,69,"Tilt"
"1995",1,"-",1,69,"Big Country"
"1995",1,"-",1,69,"Electroset"
"1995",1,"-",1,69,"Heather Nova"
"1995",1,"-",1,70,"Jayhawks"
"1995",1,"-",1,70,"Optimystic"
"1995",1,"-",1,70,"Mokenstef"
"1995",1,"-",1,70,"Usher"
"1995",1,"-",1,70,"Rosie Gaines"
"1995",1,"-",1,70,"Vida Simpson"
"1995",1,"-",1,70,"Dub War"
"1995",2,"-",1,71,"Heliocentric"
"1995",1,"-",1,71,"Daphne"
"1995",1,"-",1,71,"Chris & James"
"1995",1,"-",1,71,"Chieftains ft Van Morrison"
"1995",1,"-",1,71,"Silverchair"
"1995",1,"-",1,71,"Oasis"
"1995",1,"-",1,71,"Hustlers Convention"
"1995",1,"-",1,71,"Stevie Wonder"
"1995",1,"-",1,71,"Sabre ft President Brown"
"1995",1,"-",1,72,"Powder"
"1995",1,"-",1,72,"Joyce Sims"
"1995",1,"-",1,72,"Drugstore"
"1995",1,"-",1,72,"Traci Lords"
"1995",1,"-",1,72,"Kut Klose"
"1995",1,"-",1,72,"Catherine Zeta Jones"
"1995",1,"-",1,72,"Whiteout"
"1995",1,"-",1,72,"Volcano ft Sam Cartwright"
"1995",1,"-",1,73,"Jeanie Tracy & Bobby Womack"
"1995",1,"-",1,73,"Ice MC"
"1995",1,"-",1,73,"Pretenders"
"1995",1,"-",1,73,"Out Of My Hair"
"1995",1,"-",1,73,"Lloyd Cole"
"1995",1,"-",1,73,"Molly Half Dead"
"1995",1,"-",1,73,"Mission"
"1995",1,"-",1,74,"Darkman"
"1995",1,"-",1,74,"Erick 'More' Morillo ft RAW"
"1995",1,"-",1,74,"Rhythm Source"
"1995",1,"-",1,74,"Sponge"
"1995",1,"-",1,74,"Audioweb"
"1995",1,"-",1,74,"Meechie"
"1995",1,"-",1,75,"Jhelisa"
"1995",1,"-",1,75,"Danielle Drisebois"
"1995",1,"-",1,75,"Nitzer Ebb"
"1995",1,"-",1,75,"Depth Charge"
"1995",1,"-",1,75,"Hootie & The Blowfish"
"1995",1,"-",1,75,"Supergrass"
"1995",1,"-",1,75,"Kreuz"
"1995",1,"-",1,75,"Kirsty MacColl & Evan Dando"
"1995",1,"-",1,75,"Love To Infinity"
"1996",26,"12",7,1,"Spice Girls"
"1996",20,"11",5,1,"Fugees"
"1996",14,"6",5,1,"Babylon Zoo"
"1996",14,"6",3,1,"George Michael"
"1996",14,"6",3,1,"Take That"
"1996",23,"5",3,1,"The Prodigy"
"1996",23,"4",3,1,"Spice Girls"
"1996",24,"12",2,1,"Mark Morrison"
"1996",15,"9",2,1,"Baddiel & Skinner & the Lightning Seeds"
"1996",18,"8",2,1,"The Prodigy"
"1996",17,"5",2,1,"Spice Girls"
"1996",12,"5",2,1,"Fugees"
"1996",14,"4",2,1,"Robson & Jerome"
"1996",25,"10",1,1,"Gina G"
"1996",14,"6",1,1,"Deep Blue Something"
"1996",24,"5",1,1,"Oasis"
"1996",14,"4",1,1,"Boyzone"
"1996",9,"4",1,1,"Peter Andre"
"1996",15,"4",1,1,"Boyzone"
"1996",13,"4",1,1,"George Michael"
"1996",16,"3",1,1,"Gary Barlow"
"1996",15,"3",1,1,"Dunblane"
"1996",15,"3",1,1,"Dunblane"
"1996",11,"2",1,1,"Peter Andre"
"1996",7,"2",1,1,"Chemical Brothers"
"1996",18,"10",3,2,"Robert Miles"
"1996",14,"7",3,2,"3T"
"1996",15,"5",3,2,"Mark Snow"
"1996",19,"12",2,2,"Toni Braxton"
"1996",18,"11",1,2,"Peter Andre ft Bubbler Ranx"
"1996",19,"8",1,2,"Los Del Rio"
"1996",21,"6",1,2,"Underworld"
"1996",15,"6",1,2,"East 17 ft Gabrielle"
"1996",12,"3",1,2,"Warren G ft Adina Howard"
"1996",11,"3",1,2,"Manic Street Preachers"
"1996",8,"3",1,2,"The Bluetones"
"1996",12,"2",1,2,"George Michael"
"1996",9,"2",1,2,"Fugees"
"1996",9,"2",1,2,"3T ft Michael Jackson"
"1996",14,"2",1,2,"Robbie Williams"
"1996",7,"2",1,2,"Kula Shaker"
"1996",17,"9",1,3,"Robert Miles ft Maria Nayler"
"1996",16,"6",1,3,"Babybird"
"1996",14,"5",1,3,"Celine Dion"
"1996",12,"5",1,3,"Madonna"
"1996",13,"4",1,3,"Luniz"
"1996",11,"4",1,3,"Jamiroquai"
"1996",9,"4",1,3,"BBE"
"1996",13,"3",1,3,"Faithless"
"1996",10,"3",1,3,"Mariah Carey"
"1996",8,"3",1,3,"Dina Carroll"
"1996",7,"3",1,3,"Baby D"
"1996",7,"3",1,3,"Backstreet Boys"
"1996",10,"2",1,3,"3T"
"1996",6,"2",1,3,"Charlatans"
"1996",5,"2",1,3,"Goldbug"
"1996",15,"1",1,3,"Mark Owen"
"1996",6,"1",1,3,"Suede"
"1996",14,"3",2,4,"Michael Jackson"
"1996",10,"3",2,4,"Smurfs"
"1996",17,"6",1,4,"Tony Rich Project"
"1996",19,"6",1,4,"Suggs & Louchie Lou & Michie One"
"1996",13,"4",1,4,"JX"
"1996",10,"4",1,4,"Lighthouse Family"
"1996",11,"3",1,4,"Ocean Colour Scene"
"1996",9,"3",1,4,"Boyzone"
"1996",8,"3",1,4,"Dodgy"
"1996",7,"2",1,4,"Garbage"
"1996",9,"2",1,4,"Eternal"
"1996",7,"2",1,4,"The Beatles"
"1996",11,"1",1,4,"Michael Jackson"
"1996",8,"1",1,4,"Kula Shaker"
"1996",13,"1",1,4,"Simply Red"
"1996",6,"1",1,4,"Mariah Carey"
"1996",5,"1",1,4,"Liverpool FC & Boot Room Boyz"
"1996",5,"1",1,4,"REM"
"1996",5,"1",1,4,"Cast"
"1996",16,"8",4,5,"Celine Dion"
"1996",18,"5",3,5,"Gabrielle"
"1996",14,"5",2,5,"Donna Lewis"
"1996",14,"7",1,5,"Livin' Joy"
"1996",16,"6",1,5,"OMC"
"1996",14,"4",1,5,"Woolpackers"
"1996",9,"4",1,5,"Mark Morrison"
"1996",9,"3",1,5,"The Beautiful South"
"1996",7,"3",1,5,"Etta James"
"1996",8,"2",1,5,"Louise"
"1996",6,"2",1,5,"Blur"
"1996",6,"2",1,5,"Supergrass"
"1996",6,"1",1,5,"Louise"
"1996",6,"1",1,5,"Manic Street Preachers"
"1996",5,"1",1,5,"Ash"
"1996",4,"1",1,5,"Metallica"
"1996",4,"1",1,5,"Terrorvision"
"1996",5,"1",1,5,"Paul Weller"
"1996",4,"1",1,5,"Radiohead"
"1996",15,"4",2,6,"1996 Manchester United FA Cup Squad"
"1996",10,"3",2,6,"Joan Osborne"
"1996",9,"3",2,6,"Stretch 'N' Vern Present Maddog"
"1996",14,"6",1,6,"Technohead"
"1996",13,"3",1,6,"Celine Dion"
"1996",9,"2",1,6,"Damage"
"1996",11,"2",1,6,"Gina G"
"1996",7,"2",1,6,"Pianoman"
"1996",7,"2",1,6,"TLC"
"1996",6,"2",1,6,"Gat Decor"
"1996",10,"1",1,6,"Jamiroquai"
"1996",8,"1",1,6,"2Pac ft Dr Dre & Roger Troutman"
"1996",7,"1",1,6,"Reef"
"1996",9,"1",1,6,"Mark Morrison"
"1996",7,"1",1,6,"Belinda Carlisle"
"1996",7,"1",1,6,"Bryan Adams"
"1996",8,"1",1,6,"Ash"
"1996",6,"1",1,6,"Everything But The Girl"
"1996",6,"1",1,6,"Ocean Colour Scene"
"1996",4,"1",1,6,"Black Grape ft Joe Strummer & Keith Allen"
"1996",9,"4",2,7,"Cher"
"1996",12,"3",1,7,"Eternal"
"1996",10,"3",1,7,"Wink"
"1996",11,"2",1,7,"Toni Braxton"
"1996",13,"2",1,7,"Lisa Marie Experience"
"1996",7,"2",1,7,"East 17"
"1996",6,"2",1,7,"Smashing Pumpkins"
"1996",12,"1",1,7,"Adam Clayton & Larry Mullen"
"1996",8,"1",1,7,"LL Cool J"
"1996",9,"1",1,7,"Robert Miles"
"1996",7,"1",1,7,"Ken Doh"
"1996",7,"1",1,7,"Reel 2 Real"
"1996",7,"1",1,7,"Alanis Morissette"
"1996",8,"1",1,7,"Kula Shaker"
"1996",7,"1",1,7,"Manic Street Preachers"
"1996",6,"1",1,7,"Meat Loaf"
"1996",6,"1",1,7,"Let Loose"
"1996",6,"1",1,7,"The Bluetones"
"1996",6,"1",1,7,"Bon Jovi"
"1996",5,"1",1,7,"Blur"
"1996",5,"1",1,7,"Pet Shop Boys"
"1996",6,"1",1,7,"The Bluetones"
"1996",6,"1",1,7,"The Bluetones"
"1996",4,"1",1,7,"Ocean Colour Scene"
"1996",11,"3",1,8,"Bone Thugs-N-Harmony"
"1996",10,"2",1,8,"The Beautiful South"
"1996",6,"2",1,8,"DJ Dado"
"1996",7,"1",1,8,"Presidents Of The United States Of America"
"1996",8,"1",1,8,"Pet Shop Boys"
"1996",7,"1",1,8,"Everything But The Girl"
"1996",6,"1",1,8,"Todd Terry ft Martha Wash & Jocelyn Brown"
"1996",8,"1",1,8,"Backstreet Boys"
"1996",7,"1",1,8,"Busta Rhymes"
"1996",6,"1",1,8,"Mark Morrison"
"1996",6,"1",1,8,"Smurfs"
"1996",6,"1",1,8,"Belinda Carlisle"
"1996",5,"1",1,8,"Cast"
"1996",5,"1",1,8,"Shed Seven"
"1996",6,"1",1,8,"Eternal"
"1996",5,"1",1,8,"Suede"
"1996",4,"1",1,8,"Bjork"
"1996",3,"1",1,8,"Rage Against The Machine"
"1996",10,"2",1,9,"Molella ft The Outhere Brothers"
"1996",7,"1",1,9,"Blackstreet ft Dr Dre"
"1996",7,"1",1,9,"Cast"
"1996",7,"1",1,9,"Faithless"
"1996",7,"1",1,9,"Neneh Cherry"
"1996",7,"1",1,9,"Louise"
"1996",7,"1",1,9,"Eternal"
"1996",6,"1",1,9,"Space"
"1996",6,"1",1,9,"Alison Limerick"
"1996",6,"1",1,9,"Coolio"
"1996",6,"1",1,9,"Sheryl Crow"
"1996",6,"1",1,9,"Elton John & Luciano Pavarotti"
"1996",5,"1",1,9,"Gusto"
"1996",6,"1",1,9,"Dog Eat Dog"
"1996",6,"1",1,9,"Phil Collins"
"1996",5,"1",1,9,"Livin' Joy"
"1996",4,"1",1,9,"John Alford"
